t,i,q
0.006,-1.403761,3.2309186
0.0064,-1.4036253,3.2306924
0.0068,-1.4035518,3.2307452
0.0072,-1.403761,3.2310109
0.0076,-1.403761,3.2310291
0.008,-1.4041002,3.2312515
0.0084,-1.403761,3.2311635
0.0088,-1.4039475,3.2314123
0.0092,-1.4039966,3.2313438
0.0096,-1.4039966,3.2317131
0.01,-1.3315279,3.2091482
0.0104,-1.265114,3.1860027
0.0108,-1.2691466,3.1944933
0.0112,-1.2698081,3.1959876
0.0116,-1.2697026,3.1961585
0.012,-1.2701241,3.1965184
0.0124,-1.2702692,3.1963017
0.0128,-1.26981,3.1959876
0.0132,-1.2696479,3.1959876
0.0136,-1.2701241,3.1966673
0.014,-1.2701241,3.1963017
0.0144,-1.2701969,3.1959845
0.0148,-1.2700713,3.1967332
0.0152,-1.1582223,3.1401448
0.0156,-1.1421848,3.1327053
0.016,-1.1441819,3.137803
0.0164,-1.143952,3.1385052
0.0168,-1.1439463,3.1388633
0.0172,-1.1444809,3.138722
0.0176,-1.1443653,3.1383821
0.018,-1.1439463,3.1379349
0.0184,-1.1441008,3.1380366
0.0188,-1.1444959,3.1381987
0.0192,-1.1444959,3.1381987
0.0196,-1.1446203,3.1382816
0.02,-1.1168273,3.1197948
0.0204,-1.0249406,3.0516208
0.0208,-1.0273401,3.0581281
0.0212,-1.0281856,3.0602979
0.0216,-1.0283816,3.0608457
0.022,-1.0282459,3.0611039
0.0224,-1.0283772,3.0610982
0.0228,-1.0287447,3.06133
0.0232,-1.028604,3.0610944
0.0236,-1.028457,3.0610944
0.024,-1.0290657,3.0604349
0.0244,-1.028604,3.0612584
0.0248,-1.0285493,3.0615109
0.0252,-0.9652953,2.9990408
0.0256,-0.925335,2.9541632
0.026,-0.9286856,2.9638833
0.0264,-0.9293577,2.9648319
0.0268,-0.9296442,2.9646171
0.0272,-0.9295311,2.965357
0.0276,-0.9296668,2.965617
0.028,-0.9293577,2.9651459
0.0284,-0.9293577,2.965617
0.0288,-0.9293577,2.9654776
0.0292,-0.9293979,2.9653815
0.0296,-0.9294633,2.9653815
0.03,-0.9232342,2.95684
0.0304,-0.8602499,2.8666148
0.0308,-0.8479117,2.8502777
0.0312,-0.8499312,2.8559285
0.0316,-0.8497409,2.8564751
0.032,-0.8501555,2.8565278
0.0324,-0.8498785,2.8566937
0.0328,-0.8501894,2.8567804
0.0332,-0.8503653,2.8568243
0.0336,-0.8505261,2.8573356
0.034,-0.8500864,2.8569299
0.0344,-0.8499765,2.8571283
0.0348,-0.8499765,2.8573413
0.0352,-0.840863,2.8378676
0.0356,-0.7898617,2.7311465
0.036,-0.7903942,2.734279
0.0364,-0.7913577,2.7367979
0.0368,-0.7911668,2.7372094
0.0372,-0.7911668,2.7374091
0.0376,-0.7912327,2.7372094
0.038,-0.7909941,2.737715
0.0384,-0.7913376,2.7376158
0.0388,-0.791712,2.7374449
0.0392,-0.791457,2.7374996
0.0396,-0.7911869,2.7377389
0.04,-0.7912924,2.7374449
0.0404,-0.7710217,2.6665626
0.0408,-0.7522823,2.60399
0.0412,-0.7541259,2.6101151
0.0416,-0.7550832,2.6111101
0.042,-0.7548226,2.6115812
0.0424,-0.7550487,2.611389
0.0428,-0.7551316,2.6115812
0.0432,-0.7550751,2.6113721
0.0436,-0.7550675,2.61121
0.044,-0.7555198,2.6113457
0.0444,-0.7552823,2.6117351
0.0448,-0.7555123,2.6113382
0.0452,-0.7549721,2.606383
0.0456,-0.741415,2.482974
0.046,-0.7410128,2.4813957
0.0464,-0.7425688,2.485482
0.0468,-0.742957,2.4861528
0.0472,-0.7425443,2.4862665
0.0476,-0.7429061,2.4862565
0.048,-0.7423477,2.4860285
0.0484,-0.7427214,2.4861887
0.0488,-0.7425782,2.4860454
0.0492,-0.7425028,2.4861887
0.0496,-0.7427214,2.4861887
0.05,-0.7427214,2.4861887
0.0504,-0.7464499,2.4476994
0.0508,-0.7506586,2.3521452
0.0512,-0.7535355,2.3591754
0.0516,-0.7543766,2.3610762
0.052,-0.7548351,2.3613551
0.0524,-0.7545499,2.3613966
0.0528,-0.7549708,2.3617584
0.0532,-0.7548251,2.361749
0.0536,-0.7547899,2.3615812
0.054,-0.7552842,2.3613457
0.0544,-0.7550732,2.3615567
0.0548,-0.7546329,2.3619204
0.0552,-0.7547271,2.3623664
0.0556,-0.7748281,2.2919635
0.056,-0.788048,2.2386571
0.0564,-0.7907315,2.2442502
0.0568,-0.7909576,2.2452534
0.0572,-0.7910142,2.2451761
0.0576,-0.7911234,2.2449349
0.058,-0.7909312,2.2455982
0.0584,-0.7908163,2.2452766
0.0588,-0.7909802,2.2452182
0.0592,-0.7907729,2.2457678
0.0596,-0.7909312,2.2457678
0.06,-0.790837,2.2456265
0.0604,-0.7906957,2.2452534
0.0608,-0.9400759,2.4633168
0.0612,-0.9135939,2.4325327
0.0616,-0.9166642,2.4403871
0.062,-0.917778,2.4419833
0.0624,-0.9174896,2.4421284
0.0628,-0.9176159,2.4424851
0.0632,-0.9176536,2.4422188
0.0636,-0.9171618,2.4419833
0.064,-0.9173445,2.4419833
0.0644,-0.9175801,2.4417477
0.0648,-0.9177761,2.4415517
0.0652,-0.9176668,2.441661
0.0656,-0.9176027,2.441938
0.066,-0.9175801,2.4416158
0.0664,-0.8886136,2.3461122
0.0668,-0.8808275,2.3209994
0.0672,-0.8826285,2.3272131
0.0676,-0.8828627,2.3279826
0.068,-0.882913,2.3276899
0.0684,-0.8829834,2.3278972
0.0688,-0.8831894,2.3284016
0.0692,-0.8833609,2.3282113
0.0696,-0.8828753,2.3282735
0.07,-0.8831266,2.3278187
0.0704,-0.8831894,2.3282113
0.0708,-0.8829155,2.3282113
0.0712,-0.8811393,2.3100869
0.0716,-0.8683806,2.2137548
0.072,-0.8694142,2.214279
0.0724,-0.8706266,2.2171051
0.0728,-0.8707566,2.2170034
0.0732,-0.8708621,2.2169148
0.0736,-0.8708621,2.2173444
0.074,-0.8710977,2.2171466
0.0744,-0.8709337,2.217727
0.0748,-0.871043,2.2172898
0.0752,-0.871043,2.217531
0.0756,-0.8709545,2.2172728
0.076,-0.8708244,2.2171089
0.0764,-0.874257,2.1752462
0.0768,-0.8780299,2.1023051
0.0772,-0.8810989,2.1079041
0.0776,-0.881619,2.1092929
0.078,-0.8814966,2.1099763
0.0784,-0.8813835,2.1098802
0.0788,-0.8813835,2.1097207
0.0792,-0.8809425,2.1093042
0.0796,-0.8811479,2.1098256
0.08,-0.8813835,2.1098539
0.0804,-0.8812101,2.1096805
0.0808,-0.8811479,2.1097044
0.0812,-0.8813383,2.109558
0.0816,-0.8847586,2.1105811
0.082,-0.90877,2.0083954
0.0824,-0.9138627,2.0061635
0.0828,-0.9152691,2.0078331
0.0832,-0.9149526,2.008325
0.0836,-0.9150562,2.0083306
0.084,-0.9145964,2.0083306
0.0844,-0.9145663,2.008308
0.0848,-0.9147786,2.0080951
0.0852,-0.9147924,2.0088017
0.0856,-0.9145964,2.0086359
0.086,-0.9148885,2.0083306
0.0864,-0.9150675,2.0083306
0.0868,-0.9397743,1.9637768
0.0872,-0.9667303,1.9117521
0.0876,-0.9691234,1.9166579
0.088,-0.9695587,1.9166598
0.0884,-0.9695587,1.9176221
0.0888,-0.970104,1.9176447
0.0892,-0.9698728,1.9172414
0.0896,-0.9698527,1.9174525
0.09,-0.9697472,1.9176899
0.0904,-0.9693979,1.9176108
0.0908,-0.9693452,1.9174073
0.0912,-0.9695098,1.9179274
0.0916,-0.9694984,1.9179387
0.092,-1.0302902,1.8509475
0.0924,-1.0427502,1.8372356
0.0928,-1.0449356,1.8400718
0.0932,-1.0449356,1.8400153
0.0936,-1.0450688,1.8401246
0.094,-1.0449482,1.8404412
0.0944,-1.0450914,1.8397534
0.0948,-1.0452497,1.8400291
0.0952,-1.0450713,1.8411114
0.0956,-1.0449683,1.8407741
0.096,-1.0450487,1.8407741
0.0964,-1.0449356,1.8407603
0.0968,-1.0623213,1.8289002
0.0972,-1.1358188,1.7767622
0.0976,-1.1385122,1.7794631
0.098,-1.1393703,1.7808683
0.0984,-1.1394256,1.7807081
0.0988,-1.1397064,1.7812716
0.0992,-1.1394878,1.7811962
0.0996,-1.1394708,1.78107
0.1,-1.1391567,1.7809437
0.1004,-1.1390305,1.7809437
0.1008,-1.1394708,1.7811962
0.1012,-1.1394708,1.7812716
0.1016,-1.1390342,1.7812584
0.102,-1.2008376,1.7574365
0.1024,-1.2421962,1.7354957
0.1028,-1.2464727,1.7403727
0.1032,-1.2469614,1.7407106
0.1036,-1.2471555,1.7414726
0.104,-1.2471121,1.741999
0.1044,-1.2469614,1.7417879
0.1048,-1.2469614,1.7416296
0.1052,-1.2469614,1.7417634
0.1056,-1.2469614,1.7413696
0.106,-1.2471875,1.7419676
0.1064,-1.2469614,1.7412138
0.1068,-1.2520412,1.7403434
0.1072,-1.3352321,1.7238248
0.1076,-1.361553,1.7200837
0.108,-1.3645304,1.7225297
0.1084,-1.3651925,1.7228645
0.1088,-1.3649796,1.7232037
0.1092,-1.3654212,1.723232
0.1096,-1.3650518,1.7227798
0.11,-1.3648163,1.7232019
0.1104,-1.3645958,1.724095
0.1108,-1.3646919,1.7230436
0.1112,-1.3648144,1.7231547
0.1116,-1.364837,1.7232829
0.112,-1.3738365,1.7235536
0.1124,-1.479686,1.7234004
0.1128,-1.4882421,1.7268432
0.1132,-1.4901354,1.7278708
0.1136,-1.4903917,1.7273419
0.114,-1.4903879,1.7275768
0.1144,-1.4901391,1.7281102
0.1148,-1.4901693,1.7279443
0.1152,-1.4903577,1.7281799
0.1156,-1.4899959,1.7283928
0.116,-1.4901052,1.7283401
0.1164,-1.4894369,1.7281742
0.1168,-1.4895386,1.7279443
0.1172,-1.5547632,1.7419347
0.1176,-1.6111604,1.751475
0.118,-1.6158935,1.7548256
0.1184,-1.6163081,1.7548784
0.1188,-1.616604,1.7551836
0.1192,-1.6168577,1.7556466
0.1196,-1.6167748,1.7555825
0.12,-1.6163552,1.7555825
0.1204,-1.6163081,1.7558953
0.1208,-1.6163081,1.7551033
0.1212,-1.616212,1.7548934
0.1216,-1.6160726,1.7545882
0.122,-1.6195586,1.7560033
0.1224,-1.7324431,1.7997716
0.1228,-1.7362439,1.8009775
0.1232,-1.7404651,1.8040555
0.1236,-1.7408269,1.8044889
0.124,-1.7407176,1.8045775
0.1244,-1.7411341,1.8045775
0.1248,-1.7408609,1.80421
0.1252,-1.7408609,1.8044512
0.1256,-1.7407723,1.8044135
0.126,-1.7406423,1.8045775
0.1264,-1.74068,1.803999
0.1268,-1.7408948,1.8043419
0.1272,-1.7701907,1.822283
0.1276,-1.8463447,1.8682653
0.128,-1.8543262,1.8739681
0.1284,-1.8568207,1.8761723
0.1288,-1.8571825,1.8762289
0.1292,-1.8568075,1.8762157
0.1296,-1.8568075,1.8765775
0.13,-1.8569959,1.8760442
0.1304,-1.8565763,1.8764211
0.1308,-1.8565788,1.8765285
0.1312,-1.8569978,1.8759952
0.1316,-1.8562579,1.8763401
0.132,-1.8562579,1.8759782
0.1324,-1.906471,1.919948
0.1328,-1.953837,1.9618708
0.1332,-1.9609067,1.9671359
0.1336,-1.9620286,1.968124
0.134,-1.962467,1.9678941
0.1344,-1.9620512,1.9678715
0.1348,-1.9623351,1.96746
0.1352,-1.9621134,1.9676058
0.1356,-1.9621837,1.9673444
0.136,-1.9620964,1.967715
0.1364,-1.9625179,1.9677113
0.1368,-1.9625707,1.9669468
0.1372,-1.9625707,1.9669091
0.1376,-2.0315092,2.0488469
0.138,-2.0501238,2.0699385
0.1384,-2.054195,2.0732936
0.1388,-2.0545167,2.0734217
0.1392,-2.0545148,2.072896
0.1396,-2.0545148,2.072401
0.14,-2.0546561,2.0722596
0.1404,-2.0544827,2.072401
0.1408,-2.0542792,2.0722427
0.1412,-2.0542302,2.072401
0.1416,-2.0540437,2.072401
0.142,-2.0542133,2.0725329
0.1424,-2.0691637,2.0981149
0.1428,-2.1207792,2.1854663
0.1432,-2.1259254,2.1892313
0.1436,-2.1284639,2.1911434
0.144,-2.1288709,2.191264
0.1444,-2.1287541,2.1915141
0.1448,-2.1288709,2.191259
0.1452,-2.1288709,2.190727
0.1456,-2.1286354,2.1912766
0.146,-2.1287861,2.1910756
0.1464,-2.1285939,2.1915951
0.1468,-2.1287352,2.1912565
0.1472,-2.1286354,2.1910404
0.1476,-2.1599672,2.2682827
0.148,-2.1727463,2.3105069
0.1484,-2.1808357,2.3170479
0.1488,-2.1819934,2.3180379
0.1492,-2.1821844,2.3176284
0.1496,-2.1820386,2.317847
0.15,-2.1819488,2.3173759
0.1504,-2.1816178,2.3177376
0.1508,-2.1816347,2.318161
0.1512,-2.1817779,2.3183042
0.1516,-2.1819155,2.318161
0.152,-2.1819708,2.318161
0.1524,-2.1841087,2.3284864
0.1528,-2.2012682,2.4265193
0.1532,-2.2080397,2.4498795
0.1536,-2.2128206,2.4539368
0.154,-2.2140625,2.4542257
0.1544,-2.2140625,2.4538639
0.1548,-2.2140625,2.4538394
0.1552,-2.2138345,2.4535354
0.1556,-2.2141793,2.4532898
0.156,-2.2140719,2.4530637
0.1564,-2.2141624,2.4534255
0.1568,-2.2136178,2.4532898
0.1572,-2.2139796,2.4532898
0.1576,-2.2146692,2.4758966
0.158,-2.2106331,2.5742663
0.1584,-2.2180637,2.5856672
0.1588,-2.220668,2.5878984
0.1592,-2.2210261,2.5879475
0.1596,-2.220815,2.5877439
0.16,-2.2211291,2.587759
0.1604,-2.2206146,2.5876968
0.1608,-2.2211291,2.5873652
0.1612,-2.2208194,2.5874726
0.1616,-2.2213646,2.5871334
0.162,-2.2213646,2.5869801
0.1624,-2.2213646,2.5868846
0.1628,-2.2103777,2.6511314
0.1632,-2.1969525,2.7135089
0.1636,-2.2029846,2.7192489
0.164,-2.2041347,2.7207646
0.1644,-2.2042478,2.7204763
0.1648,-2.2044438,2.7206422
0.1652,-2.2044834,2.7207044
0.1656,-2.2042704,2.7199098
0.166,-2.2043514,2.7205103
0.1664,-2.2044834,2.7204123
0.1668,-2.2046554,2.7200046
0.1672,-2.2047598,2.7201447
0.1676,-2.202545,2.7231521
0.168,-2.1610854,2.8322722
0.1684,-2.1572871,2.8389704
0.1688,-2.162555,2.8450593
0.1692,-2.1631265,2.8458212
0.1696,-2.1631951,2.8454851
0.17,-2.1626021,2.8454851
0.1704,-2.1627114,2.8452496
0.1708,-2.1627604,2.8450442
0.1712,-2.1626944,2.8454851
0.1716,-2.1627773,2.8452628
0.172,-2.1630261,2.8452401
0.1724,-2.1625587,2.8450178
0.1728,-2.1447613,2.8765841
0.1732,-2.090112,2.9474712
0.1736,-2.0971258,2.9554046
0.174,-2.0997786,2.9587138
0.1744,-2.0998125,2.9592433
0.1748,-2.0999764,2.9587917
0.1752,-2.1001573,2.9589726
0.1756,-2.1001435,2.9585505
0.176,-2.1002623,2.9588143
0.1764,-2.1006146,2.9586101
0.1768,-2.1002604,2.958384
0.1772,-2.1001065,2.9585505
0.1776,-2.1002082,2.9580869
0.178,-2.0536752,3.007361
0.1784,-2.0061904,3.0457261
0.1788,-2.0145976,3.0555152
0.1792,-2.0160411,3.0575611
0.1796,-2.0160411,3.0574047
0.18,-2.0161039,3.0574669
0.1804,-2.0163552,3.0572634
0.1808,-2.0161266,3.0574971
0.1812,-2.0163552,3.0571353
0.1816,-2.0160411,3.0573991
0.182,-2.0163175,3.0568828
0.1824,-2.0161718,3.0571296
0.1828,-2.0160562,3.0570787
0.1832,-1.9310131,3.1119582
0.1836,-1.9096673,3.1298506
0.184,-1.9138395,3.1360504
0.1844,-1.9140694,3.136852
0.1848,-1.9146297,3.1358017
0.1852,-1.915028,3.1360398
0.1856,-1.9144451,3.1362358
0.186,-1.914832,3.1357615
0.1864,-1.9150148,3.1360002
0.1868,-1.915141,3.135362
0.1872,-1.9151033,3.1359525
0.1876,-1.9153031,3.1358067
0.188,-1.9028066,3.1410566
0.1884,-1.7947964,3.1853295
0.1888,-1.7971603,3.1919045
0.1892,-1.7990185,3.1945636
0.1896,-1.799239,3.1952659
0.19,-1.7988301,3.1953281
0.1904,-1.7986724,3.1957521
0.1908,-1.7986272,3.1954355
0.1912,-1.7994406,3.19533
0.1916,-1.7994293,3.1949324
0.192,-1.7994896,3.1951114
0.1924,-1.7994896,3.1954732
0.1928,-1.7994896,3.1953507
0.1932,-1.7294196,3.2153344
0.1936,-1.6660391,3.2209371
0.194,-1.6717226,3.2307363
0.1944,-1.6723697,3.2326924
0.1948,-1.6723697,3.2329694
0.1952,-1.6726372,3.2331032
0.1956,-1.6728408,3.2331805
0.196,-1.67269,3.2328187
0.1964,-1.6726467,3.232928
0.1968,-1.6728408,3.2325103
0.1972,-1.6724865,3.2327339
0.1976,-1.6726561,3.2329185
0.198,-1.663209,3.2334373
0.1984,-1.5515667,3.2358061
0.1988,-1.53383,3.2368875
0.1992,-1.5376215,3.2445661
0.1996,-1.5383094,3.2452182
